tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,monh
316,3/2/2020 19:13,3/2/2020 19:19,3275,Columbus Drive,40.7183552,-74.03891444,3211,Newark Ave,40.72152515,-74.04630454,42337,Subscriber,1967,1,3
478,3/2/2020 19:14,3/2/2020 19:22,3220,5 Corners Library,40.73496102,-74.05950308,3210,Pershing Field,40.74267714,-74.05178863,42611,Subscriber,1987,2,3
120,3/2/2020 19:15,3/2/2020 19:17,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42427,Subscriber,1987,2,3
588,3/2/2020 19:15,3/2/2020 19:25,3639,Harborside,40.7192517,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,42364,Subscriber,1968,1,3
1131,3/2/2020 19:15,3/2/2020 19:34,3220,5 Corners Library,40.73496102,-74.05950308,3276,Marin Light Rail,40.71458404,-74.04281706,42391,Subscriber,1992,1,3
109,3/2/2020 19:18,3/2/2020 19:19,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42313,Subscriber,1989,1,3
102,3/2/2020 19:20,3/2/2020 19:22,3269,Brunswick & 6th,40.72601173,-74.05038893,3209,Brunswick St,40.7241765,-74.0506564,42410,Subscriber,1978,1,3
401,3/2/2020 19:20,3/2/2020 19:27,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,42172,Subscriber,1991,1,3
408,3/2/2020 19:21,3/2/2020 19:27,3207,Oakland Ave,40.7376037,-74.0524783,3209,Brunswick St,40.7241765,-74.0506564,42115,Subscriber,1984,1,3
1377,3/2/2020 19:21,3/2/2020 19:44,3639,Harborside,40.7192517,-74.034234,3281,Leonard Gordon Park,40.74590997,-74.05727148,42528,Subscriber,1979,1,3
285,3/2/2020 19:22,3/2/2020 19:27,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,42146,Subscriber,1981,1,3
247,3/2/2020 19:23,3/2/2020 19:27,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,42168,Subscriber,1965,1,3
438,3/2/2020 19:24,3/2/2020 19:31,3269,Brunswick & 6th,40.72601173,-74.05038893,3194,McGinley Square,40.72533993,-74.06762213,42176,Subscriber,1978,1,3
354,3/2/2020 19:24,3/2/2020 19:30,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,42315,Subscriber,1980,1,3
132,3/2/2020 19:26,3/2/2020 19:29,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,17273,Subscriber,1977,1,3
846,3/2/2020 19:28,3/2/2020 19:42,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,42364,Subscriber,1962,1,3
2869,3/2/2020 19:28,3/2/2020 20:16,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,42535,Subscriber,1972,1,3
375,3/2/2020 19:29,3/2/2020 19:35,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,42446,Subscriber,1988,2,3
621,3/2/2020 19:29,3/2/2020 19:39,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,42156,Subscriber,1981,1,3
191,3/2/2020 19:33,3/2/2020 19:36,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,42324,Subscriber,1989,1,3
253,3/2/2020 19:33,3/2/2020 19:37,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,42177,Subscriber,1987,1,3
369,3/2/2020 19:33,3/2/2020 19:40,3199,Newport Pkwy,40.7287448,-74.0321082,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42315,Subscriber,1985,1,3
88,3/2/2020 19:35,3/2/2020 19:36,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3194,McGinley Square,40.72533993,-74.06762213,42281,Subscriber,1978,1,3
372,3/2/2020 19:35,3/2/2020 19:41,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3275,Columbus Drive,40.7183552,-74.03891444,42478,Customer,1969,0,3
887,3/2/2020 19:37,3/2/2020 19:51,3186,Grove St PATH,40.71958612,-74.04311746,3273,Manila & 1st,40.72165072,-74.04288411,42324,Subscriber,1978,1,3
191,3/2/2020 19:37,3/2/2020 19:40,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42427,Subscriber,1992,2,3
129,3/2/2020 19:37,3/2/2020 19:39,3194,McGinley Square,40.72533993,-74.06762213,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42176,Subscriber,1962,1,3
520,3/2/2020 19:42,3/2/2020 19:51,3194,McGinley Square,40.72533993,-74.06762213,3185,City Hall,40.7177325,-74.043845,42281,Subscriber,1962,1,3
513,3/2/2020 19:44,3/2/2020 19:53,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,42163,Subscriber,1988,2,3
118,3/2/2020 19:46,3/2/2020 19:48,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,42520,Subscriber,1990,1,3
451,3/2/2020 19:48,3/2/2020 19:56,3275,Columbus Drive,40.7183552,-74.03891444,3483,Montgomery St,40.71942,-74.05099,42504,Subscriber,1992,2,3
455,3/2/2020 19:49,3/2/2020 19:57,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42250,Subscriber,1980,1,3
168,3/2/2020 19:49,3/2/2020 19:52,3211,Newark Ave,40.72152515,-74.04630454,3269,Brunswick & 6th,40.72601173,-74.05038893,42343,Subscriber,1956,1,3
594,3/2/2020 19:50,3/2/2020 20:00,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,42545,Subscriber,1968,1,3
445,3/2/2020 19:50,3/2/2020 19:57,3638,Washington St,40.7242941,-74.0354826,3184,Paulus Hook,40.7141454,-74.0335519,42242,Subscriber,1958,1,3
275,3/2/2020 19:50,3/2/2020 19:55,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42238,Subscriber,1989,1,3
128,3/2/2020 19:51,3/2/2020 19:53,3678,Fairmount Ave,40.72572614,-74.07195926,3194,McGinley Square,40.72533993,-74.06762213,42192,Subscriber,1978,1,3
192,3/2/2020 19:52,3/2/2020 19:55,3205,JC Medical Center,40.71653978,-74.04963791,3272,Jersey & 3rd,40.72333159,-74.04595256,42512,Subscriber,1977,1,3
141,3/2/2020 19:52,3/2/2020 19:54,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42427,Subscriber,1988,1,3
161,3/2/2020 19:56,3/2/2020 19:58,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42238,Subscriber,1983,2,3
209,3/2/2020 19:57,3/2/2020 20:01,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3194,McGinley Square,40.72533993,-74.06762213,42433,Subscriber,1978,1,3
539,3/2/2020 19:58,3/2/2020 20:07,3184,Paulus Hook,40.7141454,-74.0335519,3273,Manila & 1st,40.72165072,-74.04288411,42156,Subscriber,1992,2,3
432,3/2/2020 19:58,3/2/2020 20:06,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,42459,Subscriber,1984,1,3
305,3/2/2020 19:59,3/2/2020 20:04,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,42250,Subscriber,1983,1,3
304,3/2/2020 20:01,3/2/2020 20:06,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,42163,Subscriber,1989,1,3
155,3/2/2020 20:02,3/2/2020 20:04,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42180,Subscriber,1991,2,3
683,3/2/2020 20:03,3/2/2020 20:14,3639,Harborside,40.7192517,-74.034234,3483,Montgomery St,40.71942,-74.05099,42549,Subscriber,1986,1,3
125,3/2/2020 20:04,3/2/2020 20:06,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3194,McGinley Square,40.72533993,-74.06762213,42367,Subscriber,1978,1,3
279,3/2/2020 20:05,3/2/2020 20:10,3279,Dixon Mills,40.72163014,-74.04996783,3187,Warren St,40.7211236,-74.03805095,42577,Subscriber,1989,2,3
881,3/2/2020 20:06,3/2/2020 20:20,3205,JC Medical Center,40.71653978,-74.04963791,3209,Brunswick St,40.7241765,-74.0506564,42546,Subscriber,1970,2,3
348,3/2/2020 20:08,3/2/2020 20:14,3638,Washington St,40.7242941,-74.0354826,3211,Newark Ave,40.72152515,-74.04630454,42264,Subscriber,1986,2,3
338,3/2/2020 20:09,3/2/2020 20:14,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,42263,Subscriber,1977,1,3
496,3/2/2020 20:09,3/2/2020 20:18,3273,Manila & 1st,40.72165072,-74.04288411,3211,Newark Ave,40.72152515,-74.04630454,42213,Subscriber,1961,1,3
108,3/2/2020 20:11,3/2/2020 20:12,3678,Fairmount Ave,40.72572614,-74.07195926,3194,McGinley Square,40.72533993,-74.06762213,42616,Subscriber,1978,1,3
556,3/2/2020 20:15,3/2/2020 20:24,3192,Liberty Light Rail,40.7112423,-74.0557013,3678,Fairmount Ave,40.72572614,-74.07195926,42477,Subscriber,1974,1,3
521,3/2/2020 20:20,3/2/2020 20:29,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,42230,Subscriber,1991,1,3
214,3/2/2020 20:23,3/2/2020 20:27,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,42263,Subscriber,1982,1,3
339,3/2/2020 20:26,3/2/2020 20:32,3272,Jersey & 3rd,40.72333159,-74.04595256,3272,Jersey & 3rd,40.72333159,-74.04595256,42205,Subscriber,1966,1,3
631,3/2/2020 20:29,3/2/2020 20:39,3185,City Hall,40.7177325,-74.043845,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42146,Subscriber,1985,2,3
2812,3/2/2020 20:29,3/2/2020 21:16,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42230,Subscriber,1991,1,3
278,3/2/2020 20:30,3/2/2020 20:35,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,42423,Subscriber,1995,1,3
619,3/2/2020 20:33,3/2/2020 20:43,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072,-74.04288411,42406,Subscriber,1968,1,3
195,3/2/2020 20:34,3/2/2020 20:37,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,42337,Subscriber,1975,1,3
454,3/2/2020 20:34,3/2/2020 20:42,3213,Van Vorst Park,40.71848892,-74.04772663,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42526,Subscriber,1986,1,3
1041,3/2/2020 20:34,3/2/2020 20:52,3276,Marin Light Rail,40.71458404,-74.04281706,3209,Brunswick St,40.7241765,-74.0506564,42466,Subscriber,1971,2,3
205,3/2/2020 20:36,3/2/2020 20:39,3213,Van Vorst Park,40.71848892,-74.04772663,3211,Newark Ave,40.72152515,-74.04630454,42544,Subscriber,1972,1,3
118,3/2/2020 20:38,3/2/2020 20:40,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42158,Subscriber,1997,1,3
387,3/2/2020 20:40,3/2/2020 20:47,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,42423,Subscriber,1959,1,3
898,3/2/2020 20:43,3/2/2020 20:58,3187,Warren St,40.7211236,-74.03805095,3212,Christ Hospital,40.73478582,-74.05044364,42297,Subscriber,1984,1,3
315,3/2/2020 20:44,3/2/2020 20:49,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42490,Subscriber,1972,2,3
865,3/2/2020 20:46,3/2/2020 21:00,3199,Newport Pkwy,40.7287448,-74.0321082,3198,Heights Elevator,40.74871595,-74.0404433,42118,Subscriber,1994,1,3
498,3/2/2020 20:46,3/2/2020 20:54,3483,Montgomery St,40.71942,-74.05099,3275,Columbus Drive,40.7183552,-74.03891444,42504,Subscriber,1992,2,3
537,3/2/2020 20:48,3/2/2020 20:57,3272,Jersey & 3rd,40.72333159,-74.04595256,3272,Jersey & 3rd,40.72333159,-74.04595256,42543,Subscriber,1989,1,3
194,3/2/2020 20:51,3/2/2020 20:54,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,42299,Subscriber,1985,1,3
52738,3/2/2020 20:52,3/3/2020 11:31,3281,Leonard Gordon Park,40.74590997,-74.05727148,3281,Leonard Gordon Park,40.74590997,-74.05727148,42153,Subscriber,1972,1,3
63,3/2/2020 20:52,3/2/2020 20:53,3272,Jersey & 3rd,40.72333159,-74.04595256,3211,Newark Ave,40.72152515,-74.04630454,42205,Subscriber,1995,1,3
291,3/2/2020 20:54,3/2/2020 20:58,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,42263,Subscriber,1982,1,3
213,3/2/2020 20:54,3/2/2020 20:58,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,42490,Subscriber,1988,1,3
374,3/2/2020 20:56,3/2/2020 21:02,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,42445,Subscriber,1970,1,3
665,3/2/2020 20:57,3/2/2020 21:08,3276,Marin Light Rail,40.71458404,-74.04281706,3677,Glenwood Ave,40.72755147,-74.07106072,42361,Subscriber,1989,1,3
255,3/2/2020 20:58,3/2/2020 21:03,3273,Manila & 1st,40.72165072,-74.04288411,3276,Marin Light Rail,40.71458404,-74.04281706,42166,Subscriber,1973,1,3
147,3/2/2020 21:01,3/2/2020 21:04,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,42263,Subscriber,1983,1,3
259,3/2/2020 21:02,3/2/2020 21:06,3269,Brunswick & 6th,40.72601173,-74.05038893,3211,Newark Ave,40.72152515,-74.04630454,42124,Subscriber,1992,1,3
400,3/2/2020 21:09,3/2/2020 21:16,3198,Heights Elevator,40.74871595,-74.0404433,3207,Oakland Ave,40.7376037,-74.0524783,42118,Subscriber,1994,1,3
231,3/2/2020 21:10,3/2/2020 21:14,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42492,Subscriber,1973,1,3
176,3/2/2020 21:11,3/2/2020 21:14,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42526,Subscriber,1962,2,3
600,3/2/2020 21:12,3/2/2020 21:22,3269,Brunswick & 6th,40.72601173,-74.05038893,3276,Marin Light Rail,40.71458404,-74.04281706,42515,Subscriber,1983,2,3
278,3/2/2020 21:15,3/2/2020 21:20,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42352,Subscriber,1991,1,3
193,3/2/2020 21:18,3/2/2020 21:21,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,42428,Subscriber,1992,1,3
475,3/2/2020 21:20,3/2/2020 21:28,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,42374,Subscriber,1985,1,3
425,3/2/2020 21:22,3/2/2020 21:29,3640,Journal Square,40.73367,-74.0625,3210,Pershing Field,40.74267714,-74.05178863,42459,Subscriber,1986,1,3
595,3/2/2020 21:23,3/2/2020 21:33,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42621,Subscriber,1994,2,3
232,3/2/2020 21:25,3/2/2020 21:29,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42230,Subscriber,1991,1,3
168,3/2/2020 21:28,3/2/2020 21:31,3185,City Hall,40.7177325,-74.043845,3483,Montgomery St,40.71942,-74.05099,42314,Subscriber,1958,1,3
491,3/2/2020 21:31,3/2/2020 21:39,3211,Newark Ave,40.72152515,-74.04630454,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42264,Subscriber,1995,2,3
607,3/2/2020 21:32,3/2/2020 21:42,3196,Riverview Park,40.7443187,-74.0439909,3207,Oakland Ave,40.7376037,-74.0524783,42502,Subscriber,1994,1,3
310,3/2/2020 21:34,3/2/2020 21:40,3202,Newport PATH,40.7272235,-74.0337589,3272,Jersey & 3rd,40.72333159,-74.04595256,42492,Subscriber,1993,0,3
477,3/2/2020 21:37,3/2/2020 21:45,3202,Newport PATH,40.7272235,-74.0337589,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42299,Customer,1987,1,3
296,3/2/2020 21:42,3/2/2020 21:47,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,42487,Subscriber,1986,2,3
956,3/2/2020 21:46,3/2/2020 22:02,3280,Astor Place,40.7192822,-74.07126188,3186,Grove St PATH,40.71958612,-74.04311746,42203,Subscriber,1984,2,3
216,3/2/2020 21:47,3/2/2020 21:51,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42189,Subscriber,1988,2,3
577,3/2/2020 21:50,3/2/2020 22:00,3194,McGinley Square,40.72533993,-74.06762213,3191,Union St,40.7182113,-74.0836394,42616,Subscriber,1987,1,3
621,3/2/2020 21:56,3/2/2020 22:06,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.7112423,-74.0557013,42520,Subscriber,1992,1,3
80,3/2/2020 21:56,3/2/2020 21:58,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,42122,Subscriber,1989,1,3
341,3/2/2020 22:03,3/2/2020 22:08,3639,Harborside,40.7192517,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,42224,Subscriber,1990,1,3
963,3/2/2020 22:10,3/2/2020 22:26,3273,Manila & 1st,40.72165072,-74.04288411,3191,Union St,40.7182113,-74.0836394,42298,Subscriber,1991,1,3
300,3/2/2020 22:12,3/2/2020 22:17,3273,Manila & 1st,40.72165072,-74.04288411,3269,Brunswick & 6th,40.72601173,-74.05038893,42156,Subscriber,1989,1,3
374,3/2/2020 22:20,3/2/2020 22:27,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,42452,Subscriber,1986,1,3
754,3/2/2020 22:21,3/2/2020 22:34,3681,Grand St,40.71517768,-74.03768331,3268,Lafayette Park,40.71346383,-74.06285852,42108,Subscriber,1975,1,3
1352,3/2/2020 22:22,3/2/2020 22:44,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42621,Subscriber,1969,1,3
356,3/2/2020 22:24,3/2/2020 22:30,3184,Paulus Hook,40.7141454,-74.0335519,3214,Essex Light Rail,40.7127742,-74.0364857,42242,Subscriber,1975,1,3
305,3/2/2020 22:37,3/2/2020 22:42,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,42402,Subscriber,1983,1,3
339,3/2/2020 22:39,3/2/2020 22:44,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.04772663,42377,Subscriber,1986,1,3
260,3/2/2020 22:45,3/2/2020 22:49,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,42224,Subscriber,1993,2,3
752,3/2/2020 22:45,3/2/2020 22:58,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42621,Subscriber,1969,1,3
987,3/2/2020 22:48,3/2/2020 23:05,3273,Manila & 1st,40.72165072,-74.04288411,3679,Bergen Ave,40.72210379,-74.071455,42406,Subscriber,1985,1,3
271,3/2/2020 22:48,3/2/2020 22:53,3273,Manila & 1st,40.72165072,-74.04288411,3209,Brunswick St,40.7241765,-74.0506564,42329,Subscriber,1984,1,3
226,3/2/2020 22:53,3/2/2020 22:57,3195,Sip Ave,40.7308971,-74.06391263,3201,Dey St,40.737711,-74.066921,42402,Subscriber,1958,1,3
578,3/2/2020 23:01,3/2/2020 23:11,3638,Washington St,40.7242941,-74.0354826,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42238,Customer,1976,1,3
854,3/2/2020 23:16,3/2/2020 23:30,3281,Leonard Gordon Park,40.74590997,-74.05727148,3195,Sip Ave,40.7308971,-74.06391263,42271,Subscriber,1998,1,3
185,3/2/2020 23:20,3/2/2020 23:23,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42203,Subscriber,1986,1,3
2059,3/2/2020 23:21,3/2/2020 23:56,3678,Fairmount Ave,40.72572614,-74.07195926,3678,Fairmount Ave,40.72572614,-74.07195926,42157,Customer,1969,0,3
496,3/2/2020 23:25,3/2/2020 23:33,3194,McGinley Square,40.72533993,-74.06762213,3280,Astor Place,40.7192822,-74.07126188,42433,Customer,1995,2,3
318,3/2/2020 23:28,3/2/2020 23:33,3194,McGinley Square,40.72533993,-74.06762213,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42367,Subscriber,2001,2,3
520,3/2/2020 23:47,3/2/2020 23:56,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,42281,Subscriber,1978,1,3
339,3/2/2020 23:57,3/3/2020 0:03,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,42271,Subscriber,1988,1,3
731,3/3/2020 0:29,3/3/2020 0:41,3207,Oakland Ave,40.7376037,-74.0524783,3679,Bergen Ave,40.72210379,-74.071455,42118,Subscriber,1984,1,3
398,3/3/2020 0:42,3/3/2020 0:49,3273,Manila & 1st,40.72165072,-74.04288411,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42241,Subscriber,1984,1,3
862,3/3/2020 1:31,3/3/2020 1:46,3185,City Hall,40.7177325,-74.043845,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42225,Subscriber,1987,1,3
305,3/3/2020 2:30,3/3/2020 2:35,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,42151,Subscriber,1988,2,3
347,3/3/2020 2:43,3/3/2020 2:49,3273,Manila & 1st,40.72165072,-74.04288411,3209,Brunswick St,40.7241765,-74.0506564,42324,Customer,1994,1,3
777,3/3/2020 4:32,3/3/2020 4:45,3269,Brunswick & 6th,40.72601173,-74.05038893,3202,Newport PATH,40.7272235,-74.0337589,42592,Customer,1988,1,3
296,3/3/2020 4:56,3/3/2020 5:01,3278,Monmouth and 6th,40.72568548,-74.04879034,3638,Washington St,40.7242941,-74.0354826,42145,Subscriber,1986,2,3
1269,3/3/2020 5:08,3/3/2020 5:29,3207,Oakland Ave,40.7376037,-74.0524783,3276,Marin Light Rail,40.71458404,-74.04281706,42429,Subscriber,1984,2,3
258,3/3/2020 5:18,3/3/2020 5:22,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42428,Subscriber,1985,1,3
337,3/3/2020 5:25,3/3/2020 5:31,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,42427,Subscriber,1980,1,3
319,3/3/2020 5:33,3/3/2020 5:38,3278,Monmouth and 6th,40.72568548,-74.04879034,3187,Warren St,40.7211236,-74.03805095,42277,Subscriber,1991,1,3
121,3/3/2020 5:36,3/3/2020 5:38,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42210,Subscriber,1981,2,3
217,3/3/2020 5:37,3/3/2020 5:41,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42409,Subscriber,1986,2,3
208,3/3/2020 5:37,3/3/2020 5:41,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42533,Subscriber,1987,2,3
294,3/3/2020 5:38,3/3/2020 5:43,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42406,Subscriber,1991,2,3
231,3/3/2020 5:46,3/3/2020 5:49,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42477,Subscriber,1981,1,3
92,3/3/2020 5:47,3/3/2020 5:49,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42266,Subscriber,1974,2,3
228,3/3/2020 5:51,3/3/2020 5:55,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42192,Subscriber,1985,1,3
364,3/3/2020 5:52,3/3/2020 5:58,3185,City Hall,40.7177325,-74.043845,3639,Harborside,40.7192517,-74.034234,42227,Subscriber,1988,1,3
574,3/3/2020 5:53,3/3/2020 6:02,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42373,Subscriber,1960,1,3
320,3/3/2020 5:55,3/3/2020 6:01,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,42176,Subscriber,1962,1,3
278,3/3/2020 5:59,3/3/2020 6:04,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42391,Customer,1992,2,3
1030,3/3/2020 5:59,3/3/2020 6:17,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3199,Newport Pkwy,40.7287448,-74.0321082,42399,Subscriber,1959,1,3
287,3/3/2020 6:00,3/3/2020 6:05,3638,Washington St,40.7242941,-74.0354826,3278,Monmouth and 6th,40.72568548,-74.04879034,42145,Subscriber,1986,2,3
